t;x0;y0;x1;y1;x2;y2;x3;y3;x4;y4;x5;y5;
0.729;0.699;-0.715;1.7;-0.757;2.48;-0.128;3.18;0.578;3.89;1.28;
0.732;0.695;-0.719;1.69;-0.775;2.47;-0.15;3.18;0.555;3.89;1.26;
0.735;0.692;-0.722;1.69;-0.793;2.47;-0.172;3.18;0.533;3.89;1.24;
0.738;0.689;-0.725;1.69;-0.811;2.47;-0.194;3.18;0.511;3.89;1.22;
0.741;0.686;-0.728;1.68;-0.829;2.47;-0.217;3.18;0.488;3.89;1.2;
0.744;0.683;-0.731;1.68;-0.846;2.47;-0.239;3.18;0.465;3.89;1.17;
0.747;0.68;-0.733;1.67;-0.864;2.47;-0.262;3.18;0.442;3.89;1.15;
0.75;0.677;-0.736;1.67;-0.882;2.47;-0.284;3.18;0.419;3.89;1.13;
0.753;0.674;-0.739;1.66;-0.899;2.47;-0.307;3.18;0.396;3.88;1.1;
0.756;0.671;-0.741;1.66;-0.917;2.47;-0.33;3.18;0.373;3.88;1.08;
0.759;0.669;-0.744;1.65;-0.934;2.46;-0.353;3.18;0.35;3.88;1.06;
0.762;0.666;-0.746;1.64;-0.952;2.46;-0.376;3.17;0.326;3.88;1.03;
0.765;0.664;-0.748;1.64;-0.969;2.46;-0.4;3.17;0.303;3.88;1.01;
0.768;0.661;-0.75;1.63;-0.986;2.46;-0.423;3.17;0.279;3.88;0.986;
0.771;0.659;-0.752;1.63;-1;2.46;-0.446;3.17;0.255;3.88;0.962;
0.774;0.657;-0.754;1.62;-1.02;2.46;-0.47;3.17;0.231;3.88;0.938;
0.777;0.655;-0.756;1.61;-1.04;2.45;-0.494;3.17;0.207;3.87;0.914;
0.78;0.653;-0.757;1.61;-1.05;2.45;-0.517;3.17;0.182;3.87;0.889;
0.783;0.651;-0.759;1.6;-1.07;2.45;-0.541;3.16;0.158;3.87;0.865;
0.786;0.649;-0.761;1.59;-1.09;2.45;-0.565;3.16;0.133;3.87;0.84;
0.789;0.648;-0.762;1.59;-1.1;2.45;-0.59;3.16;0.109;3.87;0.815;
0.792;0.646;-0.763;1.58;-1.12;2.44;-0.614;3.16;0.0836;3.87;0.791;
0.795;0.645;-0.765;1.57;-1.14;2.44;-0.638;3.16;0.0586;3.87;0.766;
0.798;0.643;-0.766;1.57;-1.15;2.44;-0.663;3.16;0.0334;3.86;0.74;
0.801;0.642;-0.767;1.56;-1.17;2.44;-0.687;3.15;0.00812;3.86;0.715;
0.804;0.641;-0.768;1.55;-1.18;2.43;-0.712;3.15;-0.0173;3.86;0.69;
0.807;0.639;-0.769;1.54;-1.2;2.43;-0.736;3.15;-0.0429;3.86;0.664;
0.81;0.638;-0.77;1.54;-1.21;2.43;-0.761;3.15;-0.0687;3.86;0.638;
0.813;0.637;-0.771;1.53;-1.23;2.42;-0.786;3.15;-0.0946;3.85;0.612;
0.816;0.636;-0.771;1.52;-1.24;2.42;-0.811;3.14;-0.121;3.85;0.586;
0.819;0.636;-0.772;1.51;-1.26;2.42;-0.836;3.14;-0.147;3.85;0.56;
0.822;0.635;-0.773;1.5;-1.27;2.41;-0.861;3.14;-0.173;3.85;0.534;
0.825;0.634;-0.773;1.49;-1.28;2.41;-0.886;3.14;-0.2;3.85;0.507;
0.828;0.634;-0.774;1.49;-1.3;2.41;-0.912;3.14;-0.226;3.84;0.48;
0.831;0.633;-0.774;1.48;-1.31;2.4;-0.937;3.13;-0.253;3.84;0.454;
0.834;0.632;-0.775;1.47;-1.32;2.4;-0.963;3.13;-0.28;3.84;0.427;
0.837;0.632;-0.775;1.46;-1.34;2.4;-0.988;3.13;-0.307;3.84;0.399;
0.84;0.632;-0.775;1.45;-1.35;2.39;-1.01;3.13;-0.334;3.83;0.372;
0.843;0.631;-0.776;1.44;-1.36;2.39;-1.04;3.12;-0.362;3.83;0.345;
0.846;0.631;-0.776;1.43;-1.37;2.38;-1.07;3.12;-0.389;3.83;0.317;
0.849;0.631;-0.776;1.42;-1.39;2.38;-1.09;3.12;-0.417;3.82;0.289;
0.852;0.631;-0.776;1.41;-1.4;2.37;-1.12;3.11;-0.445;3.82;0.261;
0.855;0.63;-0.776;1.4;-1.41;2.37;-1.14;3.11;-0.473;3.82;0.233;
0.858;0.63;-0.776;1.4;-1.42;2.36;-1.17;3.11;-0.501;3.82;0.205;
0.861;0.63;-0.777;1.39;-1.43;2.36;-1.19;3.1;-0.529;3.81;0.177;
0.864;0.63;-0.777;1.38;-1.44;2.35;-1.22;3.1;-0.558;3.81;0.148;
0.867;0.63;-0.777;1.37;-1.45;2.35;-1.25;3.1;-0.586;3.81;0.119;
0.87;0.63;-0.777;1.36;-1.46;2.34;-1.27;3.09;-0.615;3.8;0.0905;
0.873;0.63;-0.777;1.35;-1.47;2.33;-1.3;3.09;-0.644;3.8;0.0615;
0.876;0.63;-0.777;1.34;-1.48;2.33;-1.32;3.09;-0.673;3.8;0.0322;
0.879;0.629;-0.777;1.33;-1.49;2.32;-1.35;3.08;-0.702;3.79;0.00283;
0.882;0.629;-0.777;1.32;-1.5;2.32;-1.38;3.08;-0.732;3.79;-0.0267;
0.885;0.629;-0.777;1.31;-1.51;2.31;-1.4;3.08;-0.761;3.79;-0.0565;
0.888;0.629;-0.777;1.3;-1.51;2.3;-1.43;3.07;-0.791;3.78;-0.0864;
0.891;0.629;-0.777;1.3;-1.52;2.29;-1.45;3.07;-0.821;3.78;-0.116;
